srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,attack_id
175.45.176.1,59726,149.171.126.19,65219,tcp,FIN,1.246285,364,3754,62,252,1,3,ftp-data,2047.685791,21690.06445,8,10,255,255,2605135351,2014234310,46,375,0,0,12319.94372,9308.396775,1424261098,1424261099,177.273,128.772556,0.116838,0.087326,0.029512,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,48910,149.171.126.19,21,tcp,FIN,4.146051,1256,1728,62,252,7,9,ftp,2323.174561,3195.329834,24,24,255,255,3497742670,1183700772,52,72,0,0,9556.253877,306.457125,1424261095,1424261099,180.263094,175.951516,0.143057,0.069987,0.07307,0,1,,1.0,1,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,48910,149.171.126.19,21,tcp,FIN,4.146051,1256,1728,62,252,7,9,ftp,2323.174561,3195.329834,24,24,255,255,3497742670,1183700772,52,72,0,0,9556.253877,306.457125,1424261095,1424261099,180.263094,175.951516,0.143057,0.069987,0.07307,0,1,,1.0,1,1,1,2,2,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.0,29538,149.171.126.19,111,udp,INT,4e-06,168,0,254,0,0,0,-,168000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424261102,1424261102,0.004,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,34,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,28024,149.171.126.19,8008,tcp,FIN,1.409715,9646,354,254,252,5,1,-,51323.84766,1759.220825,16,8,255,255,2357641859,3710368653,603,44,0,0,7731.859167,282.249719,1424261110,1424261111,93.981003,183.836859,0.105841,0.070743,0.035098,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,14284,149.171.126.19,25,tcp,FIN,2.99459,6451,1934,62,252,9,8,smtp,16571.2168,4934.231445,26,22,255,255,3408953521,3480432248,248,88,0,0,6707.969029,186.379547,1424261115,1424261118,119.7836,139.076906,0.191243,0.073837,0.117406,0,1,,, ,1,1,1,17,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.1,10894,149.171.126.19,80,tcp,FIN,1.370718,1206,29462,62,252,2,11,http,6455.01123,165338.1719,12,26,255,255,1308745742,1162831144,101,1133,1,13824,7871.669612,6900.930432,1424261121,1424261122,124.610722,52.5984,0.12794,0.055069,0.072871,0,1,1.0,, ,1,1,1,2,1,1,1,Generic,1,generic_1_14917112619
175.45.176.3,32216,149.171.126.19,111,tcp,FIN,1.261022,564,354,254,252,2,1,-,3222.782959,1966.658813,10,8,255,255,941740175,3590687153,56,44,0,0,8218.213348,184.860266,1424261133,1424261134,133.777556,125.346711,0.451287,0.383584,0.067703,0,1,,, ,1,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,52200,149.171.126.19,111,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424261182,1424261182,0.003,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,33765,149.171.126.19,53,tcp,FIN,0.815724,518,354,254,252,2,1,dns,4579.980469,3040.243896,10,8,255,255,1569860625,1184968734,52,44,0,0,4660.854282,207.852125,1424261182,1424261183,90.545222,105.471859,0.188074,0.077412,0.110662,0,1,,, ,1,1,1,1,1,1,1,DoS,1,dos_3_14917112619
175.45.176.2,19482,149.171.126.19,80,tcp,FIN,4.646663,3032,474528,62,252,2,182,http,5137.450195,814771.3125,62,370,255,255,635494395,2877591204,49,1283,1,229564,3673.559256,1443.26691,1424261192,1424261197,76.158882,12.426177,0.156176,0.073821,0.082355,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.2,30112,149.171.126.19,111,tcp,FIN,2.318271,564,354,254,252,2,1,-,1753.03064,1069.762817,10,8,255,255,2034900335,1192739936,56,44,0,0,15987.76904,477.532094,1424261227,1424261229,257.585667,317.615,0.165272,0.094442,0.07083,0,1,,, ,4,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,59596,149.171.126.19,80,tcp,FIN,0.768615,882,354,254,252,2,1,http,8264.21582,3226.582764,10,8,255,255,915086810,3557863950,88,44,1,0,4910.358578,168.674969,1424261259,1424261260,85.401667,100.79557,0.144863,0.062338,0.082525,0,1,1.0,, ,2,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,33862,149.171.126.19,80,tcp,FIN,0.388219,928,268,254,252,2,1,http,17227.39063,4615.951172,10,6,255,255,3265309502,4282999212,93,45,1,0,2219.985783,97.498664,1424261266,1424261267,40.587222,65.465398,0.104773,0.060872,0.043901,0,1,1.0,, ,1,1,1,2,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.2,57806,149.171.126.19,25,tcp,FIN,3.00268,4850,1166,62,252,8,8,smtp,12335.64648,2952.029541,22,20,255,255,2280145407,835423864,220,58,0,0,7453.361951,176.940625,1424261268,1424261271,142.984757,150.112266,0.185587,0.114622,0.070965,0,1,,, ,1,1,1,1,1,1,1,Generic,1,generic_1_14917112619
175.45.176.3,40695,149.171.126.19,143,tcp,FIN,6.572303,3054,434760,62,252,6,168,-,3661.426025,527655.5625,66,342,255,255,1254564618,291086646,46,1271,0,0,5256.788508,2125.765097,1424261266,1424261273,101.112354,19.055557,0.11843,0.073445,0.044985,0,1,,, ,2,1,1,3,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.3,1740,149.171.126.19,143,tcp,FIN,2.293077,1026,3234,62,252,6,7,-,3380.610352,10658.16797,18,18,255,255,1856911658,1143648331,57,180,0,0,7893.412143,204.330484,1424261291,1424261294,134.830588,129.585586,0.160574,0.090117,0.070457,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.1,20849,149.171.126.19,143,tcp,FIN,2.582884,1270,58200,62,252,6,27,-,3772.5271,177259.2188,24,60,255,255,3746385621,2397531102,53,970,0,0,5978.399017,3593.538255,1424261305,1424261308,112.299302,41.601592,0.114543,0.059743,0.0548,0,1,,, ,2,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.2,36909,149.171.126.19,111,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424261321,1424261321,0.003,0.0,0.0,0.0,0.0,0,2,,, ,4,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,53857,149.171.126.19,138,udp,INT,2.7e-05,1242,0,254,0,0,0,-,184000000.0,0.0,2,0,0,0,0,0,621,0,0,0,0.0,0.0,1424261341,1424261341,0.027,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,DoS,1,dos_3_14917112619
175.45.176.1,38156,149.171.126.19,110,tcp,FIN,2.669864,1050,23672,62,252,7,15,pop3,3005.396484,68845.45313,22,34,255,255,1328278052,2401112671,48,696,0,0,6519.89659,5086.246127,1424261349,1424261351,127.131759,76.113,0.25094,0.158134,0.092806,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,20890,149.171.126.19,25,tcp,FIN,10.548424,502681,4450,62,252,192,8,smtp,380264.5938,3333.199463,392,80,255,255,162688672,867240978,1282,56,0,0,5064.868038,317.035219,1424261344,1424261354,27.047241,131.815828,0.219928,0.134038,0.08589,0,1,,, ,1,1,1,18,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.1,59642,149.171.126.19,111,tcp,FIN,1.166483,564,354,254,252,2,1,-,3483.976807,2126.048828,10,8,255,255,736398871,2959389066,56,44,0,0,8484.722943,221.623656,1424261354,1424261355,129.507444,155.281,0.199086,0.079509,0.119577,0,1,,, ,2,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,63055,149.171.126.19,80,tcp,FIN,2.792911,30056,440,254,252,14,1,http,83224.99219,1134.300415,30,10,255,255,663007244,3501987991,1002,44,1,0,13063.0945,619.284562,1424261364,1424261367,96.276621,301.013219,0.152632,0.083789,0.068843,0,1,1.0,, ,2,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.2,13040,149.171.126.19,161,udp,INT,5e-06,138,0,254,0,0,0,snmp,110400000.0,0.0,2,0,0,0,0,0,69,0,0,0,0.0,0.0,1424261374,1424261374,0.005,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,20030,149.171.126.19,8020,tcp,FIN,1.333335,2234,354,254,252,2,1,-,12065.98438,1859.997559,10,8,255,255,1363198408,1645579781,223,44,0,0,8035.057325,322.153625,1424261384,1424261386,145.210222,210.124,0.248161,0.072582,0.175579,0,1,,, ,3,1,1,2,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Analysis,1,analysis_1_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Generic,1,generic_1_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Generic,1,generic_1_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Fuzzers,1,fuzzers_1_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Fuzzers,1,fuzzers_1_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Analysis,1,analysis_1_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,DoS,1,dos_3_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.3,0,149.171.126.19,0,sctp,INT,9e-06,104,0,254,0,0,0,-,46222220.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424261428,1424261428,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2,Exploits,1,exploits_35_14917112619
175.45.176.2,15112,149.171.126.19,111,udp,INT,7e-06,168,0,254,0,0,0,-,96000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424261463,1424261463,0.007,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.0,64264,149.171.126.19,53,udp,CON,0.19279,120,684,62,252,0,0,dns,2489.755615,14191.60742,2,2,0,0,0,0,60,342,0,0,0.0,0.0,1424261476,1424261477,0.009,0.009,0.0,0.0,0.0,0,3,,, ,18,1,2,19,18,1,2,Exploits,1,exploits_35_14917112619
175.45.176.0,44571,149.171.126.19,80,tcp,FIN,0.910488,1298,354,254,252,2,1,http,10271.41504,2723.813965,10,8,255,255,1263207622,3896865076,130,44,1,0,6447.032031,170.243781,1424261477,1424261477,97.793444,119.339711,0.12666,0.075105,0.051555,0,1,1.0,, ,1,1,2,19,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.0,9989,149.171.126.19,111,tcp,FIN,2.269878,564,354,254,252,2,1,-,1790.404663,1092.569824,10,8,255,255,865433475,4129233568,56,44,0,0,15156.55077,483.542813,1424261504,1424261506,252.208667,306.295563,0.193578,0.08495,0.108628,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.2,63126,149.171.126.19,80,tcp,FIN,1.027988,786,9456,62,252,2,5,http,5509.791992,68989.13281,10,16,255,255,2627281853,2464843314,79,591,1,4164,6539.383861,5293.516641,1424261515,1424261516,114.220889,60.468931,0.202107,0.088878,0.113229,0,1,1.0,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.3,50371,149.171.126.19,110,tcp,FIN,3.420312,1314,71802,62,252,7,34,pop3,2965.811279,165610.625,28,72,255,255,136905768,268993865,47,997,0,0,8313.812462,5136.554605,1424261534,1424261537,126.67822,45.915366,0.214352,0.126926,0.087426,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,16050,149.171.126.19,25,tcp,FIN,5.344714,324357,3396,62,252,124,8,smtp,483603.0313,4993.344727,256,56,255,255,1436796512,1265518258,1267,61,0,0,2425.778998,140.835016,1424261544,1424261549,20.959242,96.030508,0.139063,0.063029,0.076034,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.0,64527,149.171.126.19,21,tcp,FIN,8.451574,1338,1614,62,252,7,9,ftp,1218.234619,1458.663086,26,22,255,255,487922320,2218743771,51,73,0,0,26921.95067,877.800187,1424261547,1424261555,338.0238,394.170625,0.284048,0.173988,0.11006,0,1,,1.0,1,1,1,2,3,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.0,56631,149.171.126.19,50868,tcp,FIN,5.235891,2170,365882,62,252,1,137,ftp-data,3249.876709,557026.125,50,278,255,255,4025876405,2823422177,43,1316,0,0,6462.392208,2739.338154,1424261550,1424261555,106.854918,18.45987,0.208188,0.12184,0.086348,0,1,,, ,1,1,2,3,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.0,56631,149.171.126.19,50868,tcp,FIN,5.235891,2170,365882,62,252,1,137,ftp-data,3249.876709,557026.125,50,278,255,255,4025876405,2823422177,43,1316,0,0,6462.392208,2739.338154,1424261550,1424261555,106.854918,18.45987,0.208188,0.12184,0.086348,0,1,,, ,1,1,2,3,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.0,64527,149.171.126.19,21,tcp,FIN,8.451574,1338,1614,62,252,7,9,ftp,1218.234619,1458.663086,26,22,255,255,487922320,2218743771,51,73,0,0,26921.95067,877.800187,1424261547,1424261555,338.0238,394.170625,0.284048,0.173988,0.11006,0,1,,1.0,1,1,1,2,3,1,1,2,Exploits,1,exploits_35_14917112619
175.45.176.1,18502,149.171.126.19,80,tcp,FIN,0.857581,766,4224,62,252,2,3,http,6436.709473,35467.20313,10,10,255,255,2444569090,4064977847,77,422,1,1663,5713.274599,6228.481988,1424261574,1424261575,95.271667,87.795444,0.153632,0.067417,0.086215,0,1,1.0,, ,1,1,1,2,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.1,11246,149.171.126.19,111,udp,INT,1e-06,394,0,254,0,0,0,-,1576000000.0,0.0,2,0,0,0,0,0,197,0,0,0,0.0,0.0,1424261578,1424261578,0.001,0.0,0.0,0.0,0.0,0,2,,, ,11,1,1,4,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.1,30708,149.171.126.19,21,tcp,FIN,2.608901,856,2748,62,252,5,6,ftp,2480.738037,7902.177734,18,16,255,255,3847264977,1353725553,48,172,0,0,9137.225181,281.211906,1424261585,1424261588,153.464765,167.075141,0.158927,0.078049,0.080878,0,1,,1.0,1,1,1,1,1,1,1,1,Exploits,1,exploits_35_14917112619
175.45.176.3,23569,149.171.126.19,111,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424261615,1424261615,0.009,0.0,0.0,0.0,0.0,0,2,,, ,5,1,1,3,1,1,1,Reconnaissance,1,reconnaissance_1_14917112619
175.45.176.1,57333,149.171.126.19,5060,udp,CON,0.146282,1352,678,254,60,0,0,-,36969.6875,18539.5332,2,2,0,0,0,0,676,339,0,0,0.0,0.0,1424261628,1424261628,0.01,0.01,0.0,0.0,0.0,0,0,,, ,2,2,1,1,1,1,2,Generic,1,generic_1_14917112619
